ActivityHour,ActivityDay,Id,TotalIntensity,AverageIntensity
20:00,2016-05-06,2873212765,7,0.116667
21:00,2016-05-06,2873212765,1,0.016667
22:00,2016-05-06,2873212765,2,0.033333
23:00,2016-05-06,2873212765,11,0.183333
00:00,2016-05-07,2873212765,0,0.0
01:00,2016-05-07,2873212765,0,0.0
02:00,2016-05-07,2873212765,0,0.0
03:00,2016-05-07,2873212765,0,0.0
04:00,2016-05-07,2873212765,0,0.0
05:00,2016-05-07,2873212765,0,0.0
06:00,2016-05-07,2873212765,0,0.0
07:00,2016-05-07,2873212765,81,1.35
08:00,2016-05-07,2873212765,131,2.183333
09:00,2016-05-07,2873212765,72,1.2
10:00,2016-05-07,2873212765,0,0.0
11:00,2016-05-07,2873212765,0,0.0
12:00,2016-05-07,2873212765,0,0.0
13:00,2016-05-07,2873212765,0,0.0
14:00,2016-05-07,2873212765,0,0.0
15:00,2016-05-07,2873212765,0,0.0
16:00,2016-05-07,2873212765,0,0.0
17:00,2016-05-07,2873212765,0,0.0
18:00,2016-05-07,2873212765,0,0.0
19:00,2016-05-07,2873212765,0,0.0
20:00,2016-05-07,2873212765,0,0.0
21:00,2016-05-07,2873212765,9,0.15
22:00,2016-05-07,2873212765,4,0.066667
23:00,2016-05-07,2873212765,2,0.033333
00:00,2016-05-08,2873212765,1,0.016667
01:00,2016-05-08,2873212765,0,0.0
02:00,2016-05-08,2873212765,0,0.0
03:00,2016-05-08,2873212765,0,0.0
04:00,2016-05-08,2873212765,0,0.0
05:00,2016-05-08,2873212765,0,0.0
06:00,2016-05-08,2873212765,0,0.0
07:00,2016-05-08,2873212765,93,1.55
08:00,2016-05-08,2873212765,90,1.5
09:00,2016-05-08,2873212765,42,0.7
10:00,2016-05-08,2873212765,43,0.716667
11:00,2016-05-08,2873212765,29,0.483333
12:00,2016-05-08,2873212765,24,0.4
13:00,2016-05-08,2873212765,15,0.25
14:00,2016-05-08,2873212765,19,0.316667
15:00,2016-05-08,2873212765,4,0.066667
16:00,2016-05-08,2873212765,30,0.5
17:00,2016-05-08,2873212765,33,0.55
18:00,2016-05-08,2873212765,25,0.416667
19:00,2016-05-08,2873212765,4,0.066667
20:00,2016-05-08,2873212765,0,0.0
21:00,2016-05-08,2873212765,12,0.2
22:00,2016-05-08,2873212765,0,0.0
23:00,2016-05-08,2873212765,0,0.0
00:00,2016-05-09,2873212765,0,0.0
01:00,2016-05-09,2873212765,0,0.0
02:00,2016-05-09,2873212765,0,0.0
03:00,2016-05-09,2873212765,0,0.0
04:00,2016-05-09,2873212765,0,0.0
05:00,2016-05-09,2873212765,15,0.25
06:00,2016-05-09,2873212765,7,0.116667
07:00,2016-05-09,2873212765,24,0.4
08:00,2016-05-09,2873212765,33,0.55
09:00,2016-05-09,2873212765,41,0.683333
10:00,2016-05-09,2873212765,39,0.65
11:00,2016-05-09,2873212765,13,0.216667
12:00,2016-05-09,2873212765,41,0.683333
13:00,2016-05-09,2873212765,34,0.566667
14:00,2016-05-09,2873212765,9,0.15
15:00,2016-05-09,2873212765,13,0.216667
16:00,2016-05-09,2873212765,29,0.483333
17:00,2016-05-09,2873212765,20,0.333333
18:00,2016-05-09,2873212765,10,0.166667
19:00,2016-05-09,2873212765,11,0.183333
20:00,2016-05-09,2873212765,2,0.033333
21:00,2016-05-09,2873212765,4,0.066667
22:00,2016-05-09,2873212765,0,0.0
23:00,2016-05-09,2873212765,0,0.0
00:00,2016-05-10,2873212765,0,0.0
01:00,2016-05-10,2873212765,0,0.0
02:00,2016-05-10,2873212765,0,0.0
03:00,2016-05-10,2873212765,0,0.0
04:00,2016-05-10,2873212765,0,0.0
05:00,2016-05-10,2873212765,21,0.35
06:00,2016-05-10,2873212765,11,0.183333
07:00,2016-05-10,2873212765,25,0.416667
08:00,2016-05-10,2873212765,35,0.583333
09:00,2016-05-10,2873212765,42,0.7
10:00,2016-05-10,2873212765,38,0.633333
11:00,2016-05-10,2873212765,7,0.116667
12:00,2016-05-10,2873212765,48,0.8
13:00,2016-05-10,2873212765,33,0.55
14:00,2016-05-10,2873212765,8,0.133333
15:00,2016-05-10,2873212765,5,0.083333
16:00,2016-05-10,2873212765,19,0.316667
17:00,2016-05-10,2873212765,15,0.25
18:00,2016-05-10,2873212765,29,0.483333
19:00,2016-05-10,2873212765,17,0.283333
20:00,2016-05-10,2873212765,8,0.133333
21:00,2016-05-10,2873212765,12,0.2
22:00,2016-05-10,2873212765,0,0.0
23:00,2016-05-10,2873212765,0,0.0
00:00,2016-05-11,2873212765,0,0.0
01:00,2016-05-11,2873212765,0,0.0
02:00,2016-05-11,2873212765,0,0.0
03:00,2016-05-11,2873212765,0,0.0
04:00,2016-05-11,2873212765,0,0.0
05:00,2016-05-11,2873212765,27,0.45
06:00,2016-05-11,2873212765,4,0.066667
07:00,2016-05-11,2873212765,15,0.25
08:00,2016-05-11,2873212765,28,0.466667
09:00,2016-05-11,2873212765,42,0.7
10:00,2016-05-11,2873212765,33,0.55
11:00,2016-05-11,2873212765,18,0.3
12:00,2016-05-11,2873212765,30,0.5
13:00,2016-05-11,2873212765,22,0.366667
14:00,2016-05-11,2873212765,3,0.05
15:00,2016-05-11,2873212765,18,0.3
16:00,2016-05-11,2873212765,17,0.283333
17:00,2016-05-11,2873212765,18,0.3
18:00,2016-05-11,2873212765,27,0.45
19:00,2016-05-11,2873212765,1,0.016667
20:00,2016-05-11,2873212765,8,0.133333
21:00,2016-05-11,2873212765,0,0.0
22:00,2016-05-11,2873212765,8,0.133333
23:00,2016-05-11,2873212765,0,0.0
00:00,2016-05-12,2873212765,0,0.0
01:00,2016-05-12,2873212765,0,0.0
02:00,2016-05-12,2873212765,0,0.0
03:00,2016-05-12,2873212765,0,0.0
04:00,2016-05-12,2873212765,0,0.0
05:00,2016-05-12,2873212765,0,0.0
06:00,2016-05-12,2873212765,23,0.383333
07:00,2016-05-12,2873212765,38,0.633333
08:00,2016-05-12,2873212765,43,0.716667
09:00,2016-05-12,2873212765,30,0.5
10:00,2016-05-12,2873212765,32,0.533333
11:00,2016-05-12,2873212765,12,0.2
12:00,2016-05-12,2873212765,11,0.183333
13:00,2016-05-12,2873212765,23,0.383333
14:00,2016-05-12,2873212765,21,0.35
15:00,2016-05-12,2873212765,26,0.433333
00:00,2016-04-12,3372868164,0,0.0
01:00,2016-04-12,3372868164,0,0.0
02:00,2016-04-12,3372868164,2,0.033333
03:00,2016-04-12,3372868164,0,0.0
04:00,2016-04-12,3372868164,0,0.0
05:00,2016-04-12,3372868164,0,0.0
06:00,2016-04-12,3372868164,6,0.1
07:00,2016-04-12,3372868164,4,0.066667
08:00,2016-04-12,3372868164,17,0.283333
09:00,2016-04-12,3372868164,28,0.466667
10:00,2016-04-12,3372868164,30,0.5
11:00,2016-04-12,3372868164,16,0.266667
12:00,2016-04-12,3372868164,12,0.2
13:00,2016-04-12,3372868164,18,0.3
14:00,2016-04-12,3372868164,30,0.5
15:00,2016-04-12,3372868164,15,0.25
16:00,2016-04-12,3372868164,11,0.183333
17:00,2016-04-12,3372868164,20,0.333333
18:00,2016-04-12,3372868164,20,0.333333
19:00,2016-04-12,3372868164,16,0.266667
20:00,2016-04-12,3372868164,12,0.2
21:00,2016-04-12,3372868164,18,0.3
22:00,2016-04-12,3372868164,5,0.083333
23:00,2016-04-12,3372868164,0,0.0
00:00,2016-04-13,3372868164,3,0.05
01:00,2016-04-13,3372868164,1,0.016667
02:00,2016-04-13,3372868164,0,0.0
03:00,2016-04-13,3372868164,0,0.0
04:00,2016-04-13,3372868164,0,0.0
05:00,2016-04-13,3372868164,0,0.0
06:00,2016-04-13,3372868164,0,0.0
07:00,2016-04-13,3372868164,6,0.1
08:00,2016-04-13,3372868164,16,0.266667
09:00,2016-04-13,3372868164,35,0.583333
10:00,2016-04-13,3372868164,94,1.566667
11:00,2016-04-13,3372868164,27,0.45
12:00,2016-04-13,3372868164,44,0.733333
13:00,2016-04-13,3372868164,21,0.35
14:00,2016-04-13,3372868164,43,0.716667
15:00,2016-04-13,3372868164,24,0.4
16:00,2016-04-13,3372868164,31,0.516667
17:00,2016-04-13,3372868164,24,0.4
18:00,2016-04-13,3372868164,25,0.416667
19:00,2016-04-13,3372868164,18,0.3
20:00,2016-04-13,3372868164,20,0.333333
21:00,2016-04-13,3372868164,3,0.05
22:00,2016-04-13,3372868164,0,0.0
23:00,2016-04-13,3372868164,0,0.0
00:00,2016-04-14,3372868164,1,0.016667
01:00,2016-04-14,3372868164,0,0.0
02:00,2016-04-14,3372868164,1,0.016667
03:00,2016-04-14,3372868164,0,0.0
04:00,2016-04-14,3372868164,0,0.0
05:00,2016-04-14,3372868164,8,0.133333
06:00,2016-04-14,3372868164,12,0.2
07:00,2016-04-14,3372868164,20,0.333333
08:00,2016-04-14,3372868164,30,0.5
09:00,2016-04-14,3372868164,24,0.4
10:00,2016-04-14,3372868164,32,0.533333
11:00,2016-04-14,3372868164,74,1.233333
12:00,2016-04-14,3372868164,11,0.183333
13:00,2016-04-14,3372868164,25,0.416667
14:00,2016-04-14,3372868164,40,0.666667
15:00,2016-04-14,3372868164,37,0.616667
16:00,2016-04-14,3372868164,19,0.316667
17:00,2016-04-14,3372868164,22,0.366667
18:00,2016-04-14,3372868164,25,0.416667
19:00,2016-04-14,3372868164,34,0.566667
20:00,2016-04-14,3372868164,15,0.25
21:00,2016-04-14,3372868164,4,0.066667
22:00,2016-04-14,3372868164,4,0.066667
23:00,2016-04-14,3372868164,0,0.0
00:00,2016-04-15,3372868164,2,0.033333
01:00,2016-04-15,3372868164,0,0.0
02:00,2016-04-15,3372868164,0,0.0
03:00,2016-04-15,3372868164,0,0.0
04:00,2016-04-15,3372868164,0,0.0
05:00,2016-04-15,3372868164,3,0.05
06:00,2016-04-15,3372868164,0,0.0
07:00,2016-04-15,3372868164,0,0.0
08:00,2016-04-15,3372868164,18,0.3
09:00,2016-04-15,3372868164,29,0.483333
10:00,2016-04-15,3372868164,14,0.233333
11:00,2016-04-15,3372868164,39,0.65
12:00,2016-04-15,3372868164,32,0.533333
13:00,2016-04-15,3372868164,8,0.133333
14:00,2016-04-15,3372868164,0,0.0
15:00,2016-04-15,3372868164,32,0.533333
16:00,2016-04-15,3372868164,24,0.4
17:00,2016-04-15,3372868164,25,0.416667
18:00,2016-04-15,3372868164,37,0.616667
19:00,2016-04-15,3372868164,32,0.533333
20:00,2016-04-15,3372868164,26,0.433333
21:00,2016-04-15,3372868164,14,0.233333
22:00,2016-04-15,3372868164,0,0.0
23:00,2016-04-15,3372868164,0,0.0
00:00,2016-04-16,3372868164,0,0.0
01:00,2016-04-16,3372868164,0,0.0
02:00,2016-04-16,3372868164,0,0.0
03:00,2016-04-16,3372868164,0,0.0
04:00,2016-04-16,3372868164,0,0.0
05:00,2016-04-16,3372868164,13,0.216667
06:00,2016-04-16,3372868164,17,0.283333
07:00,2016-04-16,3372868164,40,0.666667
08:00,2016-04-16,3372868164,34,0.566667
09:00,2016-04-16,3372868164,22,0.366667
10:00,2016-04-16,3372868164,41,0.683333
11:00,2016-04-16,3372868164,23,0.383333
12:00,2016-04-16,3372868164,34,0.566667
13:00,2016-04-16,3372868164,17,0.283333
14:00,2016-04-16,3372868164,9,0.15
15:00,2016-04-16,3372868164,28,0.466667
16:00,2016-04-16,3372868164,8,0.133333
17:00,2016-04-16,3372868164,16,0.266667
18:00,2016-04-16,3372868164,0,0.0
19:00,2016-04-16,3372868164,16,0.266667
20:00,2016-04-16,3372868164,25,0.416667
21:00,2016-04-16,3372868164,12,0.2
22:00,2016-04-16,3372868164,0,0.0
23:00,2016-04-16,3372868164,1,0.016667
00:00,2016-04-17,3372868164,2,0.033333
01:00,2016-04-17,3372868164,0,0.0
02:00,2016-04-17,3372868164,1,0.016667
03:00,2016-04-17,3372868164,2,0.033333
04:00,2016-04-17,3372868164,0,0.0
05:00,2016-04-17,3372868164,1,0.016667
06:00,2016-04-17,3372868164,6,0.1
07:00,2016-04-17,3372868164,28,0.466667
08:00,2016-04-17,3372868164,24,0.4
09:00,2016-04-17,3372868164,10,0.166667
10:00,2016-04-17,3372868164,5,0.083333
11:00,2016-04-17,3372868164,18,0.3
12:00,2016-04-17,3372868164,29,0.483333
13:00,2016-04-17,3372868164,4,0.066667
14:00,2016-04-17,3372868164,20,0.333333
15:00,2016-04-17,3372868164,71,1.183333
16:00,2016-04-17,3372868164,15,0.25
17:00,2016-04-17,3372868164,26,0.433333
18:00,2016-04-17,3372868164,20,0.333333
19:00,2016-04-17,3372868164,37,0.616667
20:00,2016-04-17,3372868164,28,0.466667
21:00,2016-04-17,3372868164,7,0.116667
22:00,2016-04-17,3372868164,5,0.083333
23:00,2016-04-17,3372868164,0,0.0
00:00,2016-04-18,3372868164,1,0.016667
01:00,2016-04-18,3372868164,0,0.0
02:00,2016-04-18,3372868164,0,0.0
03:00,2016-04-18,3372868164,1,0.016667
04:00,2016-04-18,3372868164,2,0.033333
05:00,2016-04-18,3372868164,6,0.1
06:00,2016-04-18,3372868164,10,0.166667
07:00,2016-04-18,3372868164,3,0.05
08:00,2016-04-18,3372868164,40,0.666667
09:00,2016-04-18,3372868164,31,0.516667
10:00,2016-04-18,3372868164,101,1.683333
11:00,2016-04-18,3372868164,31,0.516667
12:00,2016-04-18,3372868164,5,0.083333
13:00,2016-04-18,3372868164,0,0.0
14:00,2016-04-18,3372868164,22,0.366667
15:00,2016-04-18,3372868164,25,0.416667
16:00,2016-04-18,3372868164,31,0.516667
17:00,2016-04-18,3372868164,27,0.45
18:00,2016-04-18,3372868164,29,0.483333
19:00,2016-04-18,3372868164,21,0.35
20:00,2016-04-18,3372868164,26,0.433333
21:00,2016-04-18,3372868164,0,0.0
22:00,2016-04-18,3372868164,5,0.083333
23:00,2016-04-18,3372868164,0,0.0
00:00,2016-04-19,3372868164,0,0.0
01:00,2016-04-19,3372868164,1,0.016667
02:00,2016-04-19,3372868164,0,0.0
03:00,2016-04-19,3372868164,0,0.0
04:00,2016-04-19,3372868164,0,0.0
05:00,2016-04-19,3372868164,0,0.0
06:00,2016-04-19,3372868164,1,0.016667
07:00,2016-04-19,3372868164,6,0.1
08:00,2016-04-19,3372868164,4,0.066667
09:00,2016-04-19,3372868164,26,0.433333
10:00,2016-04-19,3372868164,27,0.45
11:00,2016-04-19,3372868164,46,0.766667
12:00,2016-04-19,3372868164,25,0.416667
13:00,2016-04-19,3372868164,29,0.483333
14:00,2016-04-19,3372868164,39,0.65
15:00,2016-04-19,3372868164,23,0.383333
16:00,2016-04-19,3372868164,8,0.133333
17:00,2016-04-19,3372868164,28,0.466667
18:00,2016-04-19,3372868164,40,0.666667
19:00,2016-04-19,3372868164,15,0.25
20:00,2016-04-19,3372868164,5,0.083333
21:00,2016-04-19,3372868164,14,0.233333
22:00,2016-04-19,3372868164,22,0.366667
23:00,2016-04-19,3372868164,17,0.283333
00:00,2016-04-20,3372868164,0,0.0
01:00,2016-04-20,3372868164,0,0.0
02:00,2016-04-20,3372868164,0,0.0
03:00,2016-04-20,3372868164,2,0.033333
04:00,2016-04-20,3372868164,0,0.0
05:00,2016-04-20,3372868164,1,0.016667
06:00,2016-04-20,3372868164,0,0.0
07:00,2016-04-20,3372868164,2,0.033333
08:00,2016-04-20,3372868164,23,0.383333
09:00,2016-04-20,3372868164,32,0.533333
10:00,2016-04-20,3372868164,11,0.183333
11:00,2016-04-20,3372868164,6,0.1
12:00,2016-04-20,3372868164,14,0.233333
13:00,2016-04-20,3372868164,14,0.233333
14:00,2016-04-20,3372868164,86,1.433333
15:00,2016-04-20,3372868164,22,0.366667
16:00,2016-04-20,3372868164,41,0.683333
17:00,2016-04-20,3372868164,20,0.333333
18:00,2016-04-20,3372868164,6,0.1
19:00,2016-04-20,3372868164,9,0.15
20:00,2016-04-20,3372868164,27,0.45
21:00,2016-04-20,3372868164,4,0.066667
22:00,2016-04-20,3372868164,5,0.083333
23:00,2016-04-20,3372868164,0,0.0
00:00,2016-04-21,3372868164,0,0.0
01:00,2016-04-21,3372868164,2,0.033333
02:00,2016-04-21,3372868164,0,0.0
03:00,2016-04-21,3372868164,0,0.0
04:00,2016-04-21,3372868164,0,0.0
05:00,2016-04-21,3372868164,17,0.283333
06:00,2016-04-21,3372868164,11,0.183333
07:00,2016-04-21,3372868164,16,0.266667
08:00,2016-04-21,3372868164,46,0.766667
09:00,2016-04-21,3372868164,20,0.333333
10:00,2016-04-21,3372868164,62,1.033333
11:00,2016-04-21,3372868164,81,1.35
12:00,2016-04-21,3372868164,5,0.083333
13:00,2016-04-21,3372868164,26,0.433333
14:00,2016-04-21,3372868164,22,0.366667
15:00,2016-04-21,3372868164,22,0.366667
16:00,2016-04-21,3372868164,9,0.15
17:00,2016-04-21,3372868164,3,0.05
18:00,2016-04-21,3372868164,29,0.483333
19:00,2016-04-21,3372868164,41,0.683333
20:00,2016-04-21,3372868164,25,0.416667
21:00,2016-04-21,3372868164,5,0.083333
22:00,2016-04-21,3372868164,6,0.1
23:00,2016-04-21,3372868164,0,0.0
00:00,2016-04-22,3372868164,0,0.0
01:00,2016-04-22,3372868164,0,0.0
02:00,2016-04-22,3372868164,0,0.0
03:00,2016-04-22,3372868164,0,0.0
04:00,2016-04-22,3372868164,0,0.0
05:00,2016-04-22,3372868164,2,0.033333
06:00,2016-04-22,3372868164,0,0.0
07:00,2016-04-22,3372868164,0,0.0
08:00,2016-04-22,3372868164,6,0.1
09:00,2016-04-22,3372868164,16,0.266667
10:00,2016-04-22,3372868164,24,0.4
11:00,2016-04-22,3372868164,5,0.083333
12:00,2016-04-22,3372868164,0,0.0
13:00,2016-04-22,3372868164,20,0.333333
14:00,2016-04-22,3372868164,15,0.25
15:00,2016-04-22,3372868164,28,0.466667
16:00,2016-04-22,3372868164,22,0.366667
17:00,2016-04-22,3372868164,4,0.066667
18:00,2016-04-22,3372868164,23,0.383333
19:00,2016-04-22,3372868164,12,0.2
20:00,2016-04-22,3372868164,13,0.216667
21:00,2016-04-22,3372868164,2,0.033333
22:00,2016-04-22,3372868164,6,0.1
23:00,2016-04-22,3372868164,8,0.133333
00:00,2016-04-23,3372868164,0,0.0
01:00,2016-04-23,3372868164,2,0.033333
02:00,2016-04-23,3372868164,1,0.016667
03:00,2016-04-23,3372868164,0,0.0
04:00,2016-04-23,3372868164,0,0.0
05:00,2016-04-23,3372868164,2,0.033333
06:00,2016-04-23,3372868164,0,0.0
07:00,2016-04-23,3372868164,3,0.05
08:00,2016-04-23,3372868164,7,0.116667
09:00,2016-04-23,3372868164,24,0.4
10:00,2016-04-23,3372868164,96,1.6
11:00,2016-04-23,3372868164,43,0.716667
12:00,2016-04-23,3372868164,19,0.316667
13:00,2016-04-23,3372868164,0,0.0
14:00,2016-04-23,3372868164,13,0.216667
15:00,2016-04-23,3372868164,17,0.283333
16:00,2016-04-23,3372868164,28,0.466667
17:00,2016-04-23,3372868164,39,0.65
18:00,2016-04-23,3372868164,10,0.166667
19:00,2016-04-23,3372868164,41,0.683333
20:00,2016-04-23,3372868164,17,0.283333
21:00,2016-04-23,3372868164,0,0.0
22:00,2016-04-23,3372868164,5,0.083333
23:00,2016-04-23,3372868164,0,0.0
00:00,2016-04-24,3372868164,1,0.016667
01:00,2016-04-24,3372868164,1,0.016667
02:00,2016-04-24,3372868164,0,0.0
03:00,2016-04-24,3372868164,0,0.0
04:00,2016-04-24,3372868164,0,0.0
05:00,2016-04-24,3372868164,1,0.016667
06:00,2016-04-24,3372868164,5,0.083333
07:00,2016-04-24,3372868164,28,0.466667
08:00,2016-04-24,3372868164,16,0.266667
09:00,2016-04-24,3372868164,10,0.166667
10:00,2016-04-24,3372868164,6,0.1
11:00,2016-04-24,3372868164,24,0.4
12:00,2016-04-24,3372868164,17,0.283333
13:00,2016-04-24,3372868164,15,0.25
14:00,2016-04-24,3372868164,24,0.4
15:00,2016-04-24,3372868164,74,1.233333
16:00,2016-04-24,3372868164,16,0.266667
17:00,2016-04-24,3372868164,31,0.516667
18:00,2016-04-24,3372868164,11,0.183333
19:00,2016-04-24,3372868164,35,0.583333
20:00,2016-04-24,3372868164,25,0.416667
21:00,2016-04-24,3372868164,7,0.116667
22:00,2016-04-24,3372868164,1,0.016667
23:00,2016-04-24,3372868164,0,0.0
00:00,2016-04-25,3372868164,0,0.0
01:00,2016-04-25,3372868164,1,0.016667
02:00,2016-04-25,3372868164,1,0.016667
03:00,2016-04-25,3372868164,0,0.0
04:00,2016-04-25,3372868164,0,0.0
05:00,2016-04-25,3372868164,4,0.066667
06:00,2016-04-25,3372868164,11,0.183333
07:00,2016-04-25,3372868164,33,0.55
08:00,2016-04-25,3372868164,53,0.883333
09:00,2016-04-25,3372868164,32,0.533333
10:00,2016-04-25,3372868164,46,0.766667
11:00,2016-04-25,3372868164,38,0.633333
12:00,2016-04-25,3372868164,25,0.416667
13:00,2016-04-25,3372868164,7,0.116667
14:00,2016-04-25,3372868164,16,0.266667
15:00,2016-04-25,3372868164,12,0.2
16:00,2016-04-25,3372868164,30,0.5
17:00,2016-04-25,3372868164,23,0.383333
18:00,2016-04-25,3372868164,21,0.35
19:00,2016-04-25,3372868164,14,0.233333
20:00,2016-04-25,3372868164,28,0.466667
21:00,2016-04-25,3372868164,16,0.266667
22:00,2016-04-25,3372868164,5,0.083333
23:00,2016-04-25,3372868164,0,0.0
00:00,2016-04-26,3372868164,1,0.016667
01:00,2016-04-26,3372868164,1,0.016667
02:00,2016-04-26,3372868164,1,0.016667
03:00,2016-04-26,3372868164,0,0.0
04:00,2016-04-26,3372868164,1,0.016667
05:00,2016-04-26,3372868164,1,0.016667
06:00,2016-04-26,3372868164,7,0.116667
07:00,2016-04-26,3372868164,6,0.1
08:00,2016-04-26,3372868164,41,0.683333
09:00,2016-04-26,3372868164,97,1.616667
10:00,2016-04-26,3372868164,35,0.583333
11:00,2016-04-26,3372868164,29,0.483333
12:00,2016-04-26,3372868164,18,0.3
13:00,2016-04-26,3372868164,26,0.433333
14:00,2016-04-26,3372868164,23,0.383333
15:00,2016-04-26,3372868164,4,0.066667
16:00,2016-04-26,3372868164,25,0.416667
17:00,2016-04-26,3372868164,23,0.383333
18:00,2016-04-26,3372868164,10,0.166667
19:00,2016-04-26,3372868164,16,0.266667
20:00,2016-04-26,3372868164,11,0.183333
21:00,2016-04-26,3372868164,14,0.233333
22:00,2016-04-26,3372868164,9,0.15
23:00,2016-04-26,3372868164,4,0.066667
00:00,2016-04-27,3372868164,0,0.0
01:00,2016-04-27,3372868164,1,0.016667
02:00,2016-04-27,3372868164,6,0.1
03:00,2016-04-27,3372868164,2,0.033333
04:00,2016-04-27,3372868164,1,0.016667
05:00,2016-04-27,3372868164,0,0.0
06:00,2016-04-27,3372868164,9,0.15
07:00,2016-04-27,3372868164,12,0.2
08:00,2016-04-27,3372868164,36,0.6
09:00,2016-04-27,3372868164,7,0.116667
10:00,2016-04-27,3372868164,32,0.533333
11:00,2016-04-27,3372868164,105,1.75
12:00,2016-04-27,3372868164,21,0.35
13:00,2016-04-27,3372868164,29,0.483333
14:00,2016-04-27,3372868164,44,0.733333
15:00,2016-04-27,3372868164,17,0.283333
16:00,2016-04-27,3372868164,30,0.5
17:00,2016-04-27,3372868164,31,0.516667
18:00,2016-04-27,3372868164,10,0.166667
19:00,2016-04-27,3372868164,11,0.183333
20:00,2016-04-27,3372868164,20,0.333333
21:00,2016-04-27,3372868164,0,0.0
22:00,2016-04-27,3372868164,15,0.25
23:00,2016-04-27,3372868164,5,0.083333
00:00,2016-04-28,3372868164,1,0.016667
01:00,2016-04-28,3372868164,0,0.0
02:00,2016-04-28,3372868164,0,0.0
03:00,2016-04-28,3372868164,0,0.0
04:00,2016-04-28,3372868164,0,0.0
05:00,2016-04-28,3372868164,16,0.266667
06:00,2016-04-28,3372868164,3,0.05
07:00,2016-04-28,3372868164,33,0.55
08:00,2016-04-28,3372868164,39,0.65
09:00,2016-04-28,3372868164,13,0.216667
10:00,2016-04-28,3372868164,39,0.65
11:00,2016-04-28,3372868164,39,0.65
12:00,2016-04-28,3372868164,32,0.533333
13:00,2016-04-28,3372868164,16,0.266667
14:00,2016-04-28,3372868164,16,0.266667
15:00,2016-04-28,3372868164,28,0.466667
16:00,2016-04-28,3372868164,12,0.2
17:00,2016-04-28,3372868164,25,0.416667
18:00,2016-04-28,3372868164,31,0.516667
19:00,2016-04-28,3372868164,11,0.183333
20:00,2016-04-28,3372868164,20,0.333333
21:00,2016-04-28,3372868164,10,0.166667
22:00,2016-04-28,3372868164,1,0.016667
23:00,2016-04-28,3372868164,0,0.0
00:00,2016-04-29,3372868164,0,0.0
01:00,2016-04-29,3372868164,1,0.016667
02:00,2016-04-29,3372868164,0,0.0
03:00,2016-04-29,3372868164,0,0.0
04:00,2016-04-29,3372868164,1,0.016667
05:00,2016-04-29,3372868164,17,0.283333
06:00,2016-04-29,3372868164,9,0.15
07:00,2016-04-29,3372868164,11,0.183333
08:00,2016-04-29,3372868164,34,0.566667
09:00,2016-04-29,3372868164,26,0.433333
10:00,2016-04-29,3372868164,33,0.55
11:00,2016-04-29,3372868164,49,0.816667
12:00,2016-04-29,3372868164,34,0.566667
13:00,2016-04-29,3372868164,28,0.466667
14:00,2016-04-29,3372868164,34,0.566667
15:00,2016-04-29,3372868164,40,0.666667
16:00,2016-04-29,3372868164,22,0.366667
17:00,2016-04-29,3372868164,9,0.15
18:00,2016-04-29,3372868164,13,0.216667
19:00,2016-04-29,3372868164,8,0.133333
20:00,2016-04-29,3372868164,13,0.216667
21:00,2016-04-29,3372868164,20,0.333333
22:00,2016-04-29,3372868164,0,0.0
23:00,2016-04-29,3372868164,0,0.0
00:00,2016-04-30,3372868164,1,0.016667
01:00,2016-04-30,3372868164,0,0.0
02:00,2016-04-30,3372868164,1,0.016667
03:00,2016-04-30,3372868164,0,0.0
04:00,2016-04-30,3372868164,0,0.0
05:00,2016-04-30,3372868164,0,0.0
06:00,2016-04-30,3372868164,5,0.083333
07:00,2016-04-30,3372868164,15,0.25
08:00,2016-04-30,3372868164,8,0.133333
09:00,2016-04-30,3372868164,90,1.5
10:00,2016-04-30,3372868164,34,0.566667
11:00,2016-04-30,3372868164,3,0.05
12:00,2016-04-30,3372868164,22,0.366667
13:00,2016-04-30,3372868164,18,0.3
14:00,2016-04-30,3372868164,46,0.766667
15:00,2016-04-30,3372868164,21,0.35
16:00,2016-04-30,3372868164,23,0.383333
17:00,2016-04-30,3372868164,19,0.316667
18:00,2016-04-30,3372868164,21,0.35
19:00,2016-04-30,3372868164,6,0.1
20:00,2016-04-30,3372868164,15,0.25
21:00,2016-04-30,3372868164,5,0.083333
22:00,2016-04-30,3372868164,6,0.1
23:00,2016-04-30,3372868164,0,0.0
00:00,2016-05-01,3372868164,2,0.033333
01:00,2016-05-01,3372868164,0,0.0
02:00,2016-05-01,3372868164,0,0.0
03:00,2016-05-01,3372868164,0,0.0
04:00,2016-05-01,3372868164,1,0.016667
05:00,2016-05-01,3372868164,7,0.116667
06:00,2016-05-01,3372868164,7,0.116667
07:00,2016-05-01,3372868164,22,0.366667
08:00,2016-05-01,3372868164,16,0.266667
09:00,2016-05-01,3372868164,11,0.183333
10:00,2016-05-01,3372868164,5,0.083333
11:00,2016-05-01,3372868164,21,0.35
12:00,2016-05-01,3372868164,18,0.3
13:00,2016-05-01,3372868164,15,0.25
14:00,2016-05-01,3372868164,31,0.516667
15:00,2016-05-01,3372868164,4,0.066667
00:00,2016-04-12,3977333714,16,0.266667
01:00,2016-04-12,3977333714,0,0.0
02:00,2016-04-12,3977333714,0,0.0
03:00,2016-04-12,3977333714,2,0.033333
04:00,2016-04-12,3977333714,0,0.0
05:00,2016-04-12,3977333714,0,0.0
06:00,2016-04-12,3977333714,0,0.0
