ActivityHour,ActivityDay,Id,Calories
20:00,2016-04-13,1844505072,95
21:00,2016-04-13,1844505072,109
22:00,2016-04-13,1844505072,81
23:00,2016-04-13,1844505072,101
00:00,2016-04-14,1844505072,82
01:00,2016-04-14,1844505072,65
02:00,2016-04-14,1844505072,56
03:00,2016-04-14,1844505072,56
04:00,2016-04-14,1844505072,56
05:00,2016-04-14,1844505072,56
06:00,2016-04-14,1844505072,56
07:00,2016-04-14,1844505072,62
08:00,2016-04-14,1844505072,115
09:00,2016-04-14,1844505072,113
10:00,2016-04-14,1844505072,130
11:00,2016-04-14,1844505072,114
12:00,2016-04-14,1844505072,85
13:00,2016-04-14,1844505072,112
14:00,2016-04-14,1844505072,80
15:00,2016-04-14,1844505072,89
16:00,2016-04-14,1844505072,84
17:00,2016-04-14,1844505072,117
18:00,2016-04-14,1844505072,88
19:00,2016-04-14,1844505072,152
20:00,2016-04-14,1844505072,107
21:00,2016-04-14,1844505072,95
22:00,2016-04-14,1844505072,80
23:00,2016-04-14,1844505072,78
00:00,2016-04-15,1844505072,63
01:00,2016-04-15,1844505072,56
02:00,2016-04-15,1844505072,56
03:00,2016-04-15,1844505072,56
04:00,2016-04-15,1844505072,56
05:00,2016-04-15,1844505072,56
06:00,2016-04-15,1844505072,56
07:00,2016-04-15,1844505072,56
08:00,2016-04-15,1844505072,56
09:00,2016-04-15,1844505072,56
10:00,2016-04-15,1844505072,76
11:00,2016-04-15,1844505072,86
12:00,2016-04-15,1844505072,93
13:00,2016-04-15,1844505072,97
14:00,2016-04-15,1844505072,100
15:00,2016-04-15,1844505072,99
16:00,2016-04-15,1844505072,92
17:00,2016-04-15,1844505072,71
18:00,2016-04-15,1844505072,56
19:00,2016-04-15,1844505072,56
20:00,2016-04-15,1844505072,56
21:00,2016-04-15,1844505072,91
22:00,2016-04-15,1844505072,94
23:00,2016-04-15,1844505072,89
00:00,2016-04-16,1844505072,56
01:00,2016-04-16,1844505072,56
02:00,2016-04-16,1844505072,56
03:00,2016-04-16,1844505072,56
04:00,2016-04-16,1844505072,56
05:00,2016-04-16,1844505072,56
06:00,2016-04-16,1844505072,56
07:00,2016-04-16,1844505072,56
08:00,2016-04-16,1844505072,56
09:00,2016-04-16,1844505072,66
10:00,2016-04-16,1844505072,95
11:00,2016-04-16,1844505072,111
12:00,2016-04-16,1844505072,101
13:00,2016-04-16,1844505072,144
14:00,2016-04-16,1844505072,118
15:00,2016-04-16,1844505072,67
16:00,2016-04-16,1844505072,58
17:00,2016-04-16,1844505072,56
18:00,2016-04-16,1844505072,56
19:00,2016-04-16,1844505072,56
20:00,2016-04-16,1844505072,56
21:00,2016-04-16,1844505072,56
22:00,2016-04-16,1844505072,56
23:00,2016-04-16,1844505072,56
00:00,2016-04-17,1844505072,56
01:00,2016-04-17,1844505072,57
02:00,2016-04-17,1844505072,56
03:00,2016-04-17,1844505072,56
04:00,2016-04-17,1844505072,56
05:00,2016-04-17,1844505072,56
06:00,2016-04-17,1844505072,56
07:00,2016-04-17,1844505072,56
08:00,2016-04-17,1844505072,56
09:00,2016-04-17,1844505072,56
10:00,2016-04-17,1844505072,56
11:00,2016-04-17,1844505072,56
12:00,2016-04-17,1844505072,56
13:00,2016-04-17,1844505072,56
14:00,2016-04-17,1844505072,102
15:00,2016-04-17,1844505072,121
16:00,2016-04-17,1844505072,153
17:00,2016-04-17,1844505072,97
18:00,2016-04-17,1844505072,82
19:00,2016-04-17,1844505072,97
20:00,2016-04-17,1844505072,101
21:00,2016-04-17,1844505072,91
22:00,2016-04-17,1844505072,84
23:00,2016-04-17,1844505072,79
00:00,2016-04-18,1844505072,96
01:00,2016-04-18,1844505072,56
02:00,2016-04-18,1844505072,56
03:00,2016-04-18,1844505072,56
04:00,2016-04-18,1844505072,56
05:00,2016-04-18,1844505072,56
06:00,2016-04-18,1844505072,72
07:00,2016-04-18,1844505072,67
08:00,2016-04-18,1844505072,95
09:00,2016-04-18,1844505072,82
10:00,2016-04-18,1844505072,88
11:00,2016-04-18,1844505072,56
12:00,2016-04-18,1844505072,56
13:00,2016-04-18,1844505072,56
14:00,2016-04-18,1844505072,56
15:00,2016-04-18,1844505072,63
16:00,2016-04-18,1844505072,58
17:00,2016-04-18,1844505072,82
18:00,2016-04-18,1844505072,103
19:00,2016-04-18,1844505072,122
20:00,2016-04-18,1844505072,87
21:00,2016-04-18,1844505072,91
22:00,2016-04-18,1844505072,130
23:00,2016-04-18,1844505072,74
00:00,2016-04-19,1844505072,70
01:00,2016-04-19,1844505072,56
02:00,2016-04-19,1844505072,56
03:00,2016-04-19,1844505072,56
04:00,2016-04-19,1844505072,56
05:00,2016-04-19,1844505072,56
06:00,2016-04-19,1844505072,56
07:00,2016-04-19,1844505072,56
08:00,2016-04-19,1844505072,56
09:00,2016-04-19,1844505072,56
10:00,2016-04-19,1844505072,62
11:00,2016-04-19,1844505072,56
12:00,2016-04-19,1844505072,56
13:00,2016-04-19,1844505072,56
14:00,2016-04-19,1844505072,56
15:00,2016-04-19,1844505072,56
16:00,2016-04-19,1844505072,56
17:00,2016-04-19,1844505072,56
18:00,2016-04-19,1844505072,56
19:00,2016-04-19,1844505072,56
20:00,2016-04-19,1844505072,56
21:00,2016-04-19,1844505072,56
22:00,2016-04-19,1844505072,56
23:00,2016-04-19,1844505072,56
00:00,2016-04-20,1844505072,56
01:00,2016-04-20,1844505072,56
02:00,2016-04-20,1844505072,56
03:00,2016-04-20,1844505072,56
04:00,2016-04-20,1844505072,56
05:00,2016-04-20,1844505072,56
06:00,2016-04-20,1844505072,56
07:00,2016-04-20,1844505072,56
08:00,2016-04-20,1844505072,56
09:00,2016-04-20,1844505072,56
10:00,2016-04-20,1844505072,56
11:00,2016-04-20,1844505072,56
12:00,2016-04-20,1844505072,56
13:00,2016-04-20,1844505072,56
14:00,2016-04-20,1844505072,56
15:00,2016-04-20,1844505072,56
16:00,2016-04-20,1844505072,56
17:00,2016-04-20,1844505072,56
18:00,2016-04-20,1844505072,56
19:00,2016-04-20,1844505072,56
20:00,2016-04-20,1844505072,56
21:00,2016-04-20,1844505072,56
22:00,2016-04-20,1844505072,58
23:00,2016-04-20,1844505072,56
00:00,2016-04-21,1844505072,56
01:00,2016-04-21,1844505072,56
02:00,2016-04-21,1844505072,56
03:00,2016-04-21,1844505072,56
04:00,2016-04-21,1844505072,56
05:00,2016-04-21,1844505072,56
06:00,2016-04-21,1844505072,56
07:00,2016-04-21,1844505072,56
08:00,2016-04-21,1844505072,83
09:00,2016-04-21,1844505072,126
10:00,2016-04-21,1844505072,116
11:00,2016-04-21,1844505072,99
12:00,2016-04-21,1844505072,80
13:00,2016-04-21,1844505072,95
14:00,2016-04-21,1844505072,96
15:00,2016-04-21,1844505072,89
16:00,2016-04-21,1844505072,101
17:00,2016-04-21,1844505072,129
18:00,2016-04-21,1844505072,89
19:00,2016-04-21,1844505072,101
20:00,2016-04-21,1844505072,184
21:00,2016-04-21,1844505072,75
22:00,2016-04-21,1844505072,96
23:00,2016-04-21,1844505072,56
00:00,2016-04-22,1844505072,56
01:00,2016-04-22,1844505072,56
02:00,2016-04-22,1844505072,56
03:00,2016-04-22,1844505072,56
04:00,2016-04-22,1844505072,56
05:00,2016-04-22,1844505072,56
06:00,2016-04-22,1844505072,56
07:00,2016-04-22,1844505072,56
08:00,2016-04-22,1844505072,56
09:00,2016-04-22,1844505072,56
10:00,2016-04-22,1844505072,95
11:00,2016-04-22,1844505072,115
12:00,2016-04-22,1844505072,98
13:00,2016-04-22,1844505072,105
14:00,2016-04-22,1844505072,110
15:00,2016-04-22,1844505072,74
16:00,2016-04-22,1844505072,56
17:00,2016-04-22,1844505072,56
18:00,2016-04-22,1844505072,68
19:00,2016-04-22,1844505072,126
20:00,2016-04-22,1844505072,91
21:00,2016-04-22,1844505072,98
22:00,2016-04-22,1844505072,76
23:00,2016-04-22,1844505072,100
00:00,2016-04-23,1844505072,72
01:00,2016-04-23,1844505072,56
02:00,2016-04-23,1844505072,56
03:00,2016-04-23,1844505072,56
04:00,2016-04-23,1844505072,56
05:00,2016-04-23,1844505072,56
06:00,2016-04-23,1844505072,56
07:00,2016-04-23,1844505072,56
08:00,2016-04-23,1844505072,56
09:00,2016-04-23,1844505072,56
10:00,2016-04-23,1844505072,82
11:00,2016-04-23,1844505072,120
12:00,2016-04-23,1844505072,98
13:00,2016-04-23,1844505072,68
14:00,2016-04-23,1844505072,57
15:00,2016-04-23,1844505072,111
16:00,2016-04-23,1844505072,132
17:00,2016-04-23,1844505072,63
18:00,2016-04-23,1844505072,56
19:00,2016-04-23,1844505072,56
20:00,2016-04-23,1844505072,56
21:00,2016-04-23,1844505072,56
22:00,2016-04-23,1844505072,56
23:00,2016-04-23,1844505072,56
00:00,2016-04-24,1844505072,56
01:00,2016-04-24,1844505072,56
02:00,2016-04-24,1844505072,56
03:00,2016-04-24,1844505072,56
04:00,2016-04-24,1844505072,56
05:00,2016-04-24,1844505072,56
06:00,2016-04-24,1844505072,56
07:00,2016-04-24,1844505072,56
08:00,2016-04-24,1844505072,56
09:00,2016-04-24,1844505072,56
10:00,2016-04-24,1844505072,56
11:00,2016-04-24,1844505072,56
12:00,2016-04-24,1844505072,56
13:00,2016-04-24,1844505072,56
14:00,2016-04-24,1844505072,56
15:00,2016-04-24,1844505072,56
16:00,2016-04-24,1844505072,56
17:00,2016-04-24,1844505072,56
18:00,2016-04-24,1844505072,56
19:00,2016-04-24,1844505072,56
20:00,2016-04-24,1844505072,56
21:00,2016-04-24,1844505072,56
22:00,2016-04-24,1844505072,56
23:00,2016-04-24,1844505072,56
00:00,2016-04-25,1844505072,56
01:00,2016-04-25,1844505072,56
02:00,2016-04-25,1844505072,56
03:00,2016-04-25,1844505072,56
04:00,2016-04-25,1844505072,56
05:00,2016-04-25,1844505072,56
06:00,2016-04-25,1844505072,56
07:00,2016-04-25,1844505072,56
08:00,2016-04-25,1844505072,56
09:00,2016-04-25,1844505072,56
10:00,2016-04-25,1844505072,56
11:00,2016-04-25,1844505072,56
12:00,2016-04-25,1844505072,56
13:00,2016-04-25,1844505072,56
14:00,2016-04-25,1844505072,56
15:00,2016-04-25,1844505072,56
16:00,2016-04-25,1844505072,56
17:00,2016-04-25,1844505072,56
18:00,2016-04-25,1844505072,56
19:00,2016-04-25,1844505072,56
20:00,2016-04-25,1844505072,56
21:00,2016-04-25,1844505072,56
22:00,2016-04-25,1844505072,56
23:00,2016-04-25,1844505072,56
00:00,2016-04-26,1844505072,56
01:00,2016-04-26,1844505072,56
02:00,2016-04-26,1844505072,56
03:00,2016-04-26,1844505072,56
04:00,2016-04-26,1844505072,56
05:00,2016-04-26,1844505072,56
06:00,2016-04-26,1844505072,56
07:00,2016-04-26,1844505072,56
08:00,2016-04-26,1844505072,56
09:00,2016-04-26,1844505072,56
10:00,2016-04-26,1844505072,56
11:00,2016-04-26,1844505072,56
12:00,2016-04-26,1844505072,56
13:00,2016-04-26,1844505072,56
14:00,2016-04-26,1844505072,56
15:00,2016-04-26,1844505072,56
16:00,2016-04-26,1844505072,56
17:00,2016-04-26,1844505072,56
18:00,2016-04-26,1844505072,56
19:00,2016-04-26,1844505072,56
20:00,2016-04-26,1844505072,56
21:00,2016-04-26,1844505072,56
22:00,2016-04-26,1844505072,56
23:00,2016-04-26,1844505072,56
00:00,2016-04-27,1844505072,56
01:00,2016-04-27,1844505072,56
02:00,2016-04-27,1844505072,56
03:00,2016-04-27,1844505072,56
04:00,2016-04-27,1844505072,56
05:00,2016-04-27,1844505072,56
06:00,2016-04-27,1844505072,56
07:00,2016-04-27,1844505072,56
08:00,2016-04-27,1844505072,56
09:00,2016-04-27,1844505072,56
10:00,2016-04-27,1844505072,56
11:00,2016-04-27,1844505072,56
12:00,2016-04-27,1844505072,56
13:00,2016-04-27,1844505072,56
14:00,2016-04-27,1844505072,58
15:00,2016-04-27,1844505072,56
16:00,2016-04-27,1844505072,56
17:00,2016-04-27,1844505072,56
18:00,2016-04-27,1844505072,56
19:00,2016-04-27,1844505072,56
20:00,2016-04-27,1844505072,56
21:00,2016-04-27,1844505072,56
22:00,2016-04-27,1844505072,56
23:00,2016-04-27,1844505072,56
00:00,2016-04-28,1844505072,56
01:00,2016-04-28,1844505072,56
02:00,2016-04-28,1844505072,56
03:00,2016-04-28,1844505072,56
04:00,2016-04-28,1844505072,56
05:00,2016-04-28,1844505072,56
06:00,2016-04-28,1844505072,56
07:00,2016-04-28,1844505072,56
08:00,2016-04-28,1844505072,56
09:00,2016-04-28,1844505072,56
10:00,2016-04-28,1844505072,71
11:00,2016-04-28,1844505072,118
12:00,2016-04-28,1844505072,122
13:00,2016-04-28,1844505072,89
14:00,2016-04-28,1844505072,101
15:00,2016-04-28,1844505072,113
16:00,2016-04-28,1844505072,94
17:00,2016-04-28,1844505072,114
18:00,2016-04-28,1844505072,79
19:00,2016-04-28,1844505072,89
20:00,2016-04-28,1844505072,85
21:00,2016-04-28,1844505072,148
22:00,2016-04-28,1844505072,122
23:00,2016-04-28,1844505072,88
00:00,2016-04-29,1844505072,72
01:00,2016-04-29,1844505072,78
02:00,2016-04-29,1844505072,56
03:00,2016-04-29,1844505072,56
04:00,2016-04-29,1844505072,56
05:00,2016-04-29,1844505072,56
06:00,2016-04-29,1844505072,56
07:00,2016-04-29,1844505072,56
08:00,2016-04-29,1844505072,56
09:00,2016-04-29,1844505072,77
10:00,2016-04-29,1844505072,105
11:00,2016-04-29,1844505072,130
12:00,2016-04-29,1844505072,60
13:00,2016-04-29,1844505072,56
14:00,2016-04-29,1844505072,95
15:00,2016-04-29,1844505072,61
16:00,2016-04-29,1844505072,70
17:00,2016-04-29,1844505072,82
18:00,2016-04-29,1844505072,104
19:00,2016-04-29,1844505072,93
20:00,2016-04-29,1844505072,115
21:00,2016-04-29,1844505072,78
22:00,2016-04-29,1844505072,112
23:00,2016-04-29,1844505072,75
00:00,2016-04-30,1844505072,57
01:00,2016-04-30,1844505072,56
02:00,2016-04-30,1844505072,56
03:00,2016-04-30,1844505072,56
04:00,2016-04-30,1844505072,56
05:00,2016-04-30,1844505072,56
06:00,2016-04-30,1844505072,56
07:00,2016-04-30,1844505072,56
08:00,2016-04-30,1844505072,56
09:00,2016-04-30,1844505072,56
10:00,2016-04-30,1844505072,103
11:00,2016-04-30,1844505072,107
12:00,2016-04-30,1844505072,109
13:00,2016-04-30,1844505072,57
14:00,2016-04-30,1844505072,69
15:00,2016-04-30,1844505072,91
16:00,2016-04-30,1844505072,72
17:00,2016-04-30,1844505072,83
18:00,2016-04-30,1844505072,85
19:00,2016-04-30,1844505072,76
20:00,2016-04-30,1844505072,81
21:00,2016-04-30,1844505072,86
22:00,2016-04-30,1844505072,91
23:00,2016-04-30,1844505072,92
00:00,2016-05-01,1844505072,138
01:00,2016-05-01,1844505072,103
02:00,2016-05-01,1844505072,117
03:00,2016-05-01,1844505072,61
04:00,2016-05-01,1844505072,56
05:00,2016-05-01,1844505072,56
06:00,2016-05-01,1844505072,56
07:00,2016-05-01,1844505072,56
08:00,2016-05-01,1844505072,56
09:00,2016-05-01,1844505072,56
10:00,2016-05-01,1844505072,56
11:00,2016-05-01,1844505072,56
12:00,2016-05-01,1844505072,56
13:00,2016-05-01,1844505072,56
14:00,2016-05-01,1844505072,56
15:00,2016-05-01,1844505072,56
16:00,2016-05-01,1844505072,56
17:00,2016-05-01,1844505072,56
18:00,2016-05-01,1844505072,56
19:00,2016-05-01,1844505072,56
20:00,2016-05-01,1844505072,56
21:00,2016-05-01,1844505072,56
22:00,2016-05-01,1844505072,56
23:00,2016-05-01,1844505072,56
00:00,2016-05-02,1844505072,56
01:00,2016-05-02,1844505072,57
02:00,2016-05-02,1844505072,56
03:00,2016-05-02,1844505072,56
04:00,2016-05-02,1844505072,56
05:00,2016-05-02,1844505072,56
06:00,2016-05-02,1844505072,56
07:00,2016-05-02,1844505072,56
08:00,2016-05-02,1844505072,56
09:00,2016-05-02,1844505072,56
10:00,2016-05-02,1844505072,56
11:00,2016-05-02,1844505072,56
12:00,2016-05-02,1844505072,56
13:00,2016-05-02,1844505072,56
14:00,2016-05-02,1844505072,56
15:00,2016-05-02,1844505072,56
16:00,2016-05-02,1844505072,56
17:00,2016-05-02,1844505072,56
18:00,2016-05-02,1844505072,56
19:00,2016-05-02,1844505072,56
20:00,2016-05-02,1844505072,56
21:00,2016-05-02,1844505072,56
22:00,2016-05-02,1844505072,56
23:00,2016-05-02,1844505072,56
00:00,2016-05-03,1844505072,56
01:00,2016-05-03,1844505072,56
02:00,2016-05-03,1844505072,56
03:00,2016-05-03,1844505072,56
04:00,2016-05-03,1844505072,56
05:00,2016-05-03,1844505072,56
06:00,2016-05-03,1844505072,56
07:00,2016-05-03,1844505072,56
08:00,2016-05-03,1844505072,56
09:00,2016-05-03,1844505072,56
10:00,2016-05-03,1844505072,95
11:00,2016-05-03,1844505072,113
12:00,2016-05-03,1844505072,97
13:00,2016-05-03,1844505072,70
14:00,2016-05-03,1844505072,122
15:00,2016-05-03,1844505072,64
16:00,2016-05-03,1844505072,60
17:00,2016-05-03,1844505072,109
18:00,2016-05-03,1844505072,62
19:00,2016-05-03,1844505072,89
20:00,2016-05-03,1844505072,92
21:00,2016-05-03,1844505072,78
22:00,2016-05-03,1844505072,66
23:00,2016-05-03,1844505072,65
00:00,2016-05-04,1844505072,56
01:00,2016-05-04,1844505072,56
02:00,2016-05-04,1844505072,56
03:00,2016-05-04,1844505072,56
04:00,2016-05-04,1844505072,56
05:00,2016-05-04,1844505072,56
06:00,2016-05-04,1844505072,56
07:00,2016-05-04,1844505072,56
08:00,2016-05-04,1844505072,56
09:00,2016-05-04,1844505072,56
10:00,2016-05-04,1844505072,64
11:00,2016-05-04,1844505072,117
12:00,2016-05-04,1844505072,88
13:00,2016-05-04,1844505072,82
14:00,2016-05-04,1844505072,63
15:00,2016-05-04,1844505072,93
16:00,2016-05-04,1844505072,88
17:00,2016-05-04,1844505072,56
18:00,2016-05-04,1844505072,56
19:00,2016-05-04,1844505072,56
20:00,2016-05-04,1844505072,56
21:00,2016-05-04,1844505072,56
22:00,2016-05-04,1844505072,56
23:00,2016-05-04,1844505072,56
00:00,2016-05-05,1844505072,56
01:00,2016-05-05,1844505072,56
02:00,2016-05-05,1844505072,56
03:00,2016-05-05,1844505072,56
04:00,2016-05-05,1844505072,56
05:00,2016-05-05,1844505072,56
06:00,2016-05-05,1844505072,56
07:00,2016-05-05,1844505072,56
08:00,2016-05-05,1844505072,56
09:00,2016-05-05,1844505072,56
10:00,2016-05-05,1844505072,72
11:00,2016-05-05,1844505072,106
12:00,2016-05-05,1844505072,82
13:00,2016-05-05,1844505072,102
14:00,2016-05-05,1844505072,111
15:00,2016-05-05,1844505072,106
16:00,2016-05-05,1844505072,56
17:00,2016-05-05,1844505072,56
18:00,2016-05-05,1844505072,56
19:00,2016-05-05,1844505072,56
20:00,2016-05-05,1844505072,56
21:00,2016-05-05,1844505072,56
22:00,2016-05-05,1844505072,56
23:00,2016-05-05,1844505072,56
00:00,2016-05-06,1844505072,56
01:00,2016-05-06,1844505072,56
02:00,2016-05-06,1844505072,56
03:00,2016-05-06,1844505072,56
04:00,2016-05-06,1844505072,56
05:00,2016-05-06,1844505072,56
06:00,2016-05-06,1844505072,56
07:00,2016-05-06,1844505072,56
08:00,2016-05-06,1844505072,56
09:00,2016-05-06,1844505072,56
10:00,2016-05-06,1844505072,56
11:00,2016-05-06,1844505072,56
12:00,2016-05-06,1844505072,56
13:00,2016-05-06,1844505072,56
14:00,2016-05-06,1844505072,56
15:00,2016-05-06,1844505072,56
16:00,2016-05-06,1844505072,56
17:00,2016-05-06,1844505072,56
18:00,2016-05-06,1844505072,56
19:00,2016-05-06,1844505072,60
20:00,2016-05-06,1844505072,56
21:00,2016-05-06,1844505072,56
22:00,2016-05-06,1844505072,56
23:00,2016-05-06,1844505072,56
00:00,2016-05-07,1844505072,56
01:00,2016-05-07,1844505072,56
02:00,2016-05-07,1844505072,56
03:00,2016-05-07,1844505072,56
04:00,2016-05-07,1844505072,56
05:00,2016-05-07,1844505072,56
06:00,2016-05-07,1844505072,56
07:00,2016-05-07,1844505072,56
08:00,2016-05-07,1844505072,56
09:00,2016-05-07,1844505072,56
10:00,2016-05-07,1844505072,56
11:00,2016-05-07,1844505072,56
12:00,2016-05-07,1844505072,56
13:00,2016-05-07,1844505072,56
14:00,2016-05-07,1844505072,56
15:00,2016-05-07,1844505072,56
16:00,2016-05-07,1844505072,56
17:00,2016-05-07,1844505072,56
18:00,2016-05-07,1844505072,56
19:00,2016-05-07,1844505072,56
20:00,2016-05-07,1844505072,56
21:00,2016-05-07,1844505072,56
22:00,2016-05-07,1844505072,56
23:00,2016-05-07,1844505072,56
00:00,2016-05-08,1844505072,56
01:00,2016-05-08,1844505072,56
02:00,2016-05-08,1844505072,56
03:00,2016-05-08,1844505072,56
04:00,2016-05-08,1844505072,56
05:00,2016-05-08,1844505072,56
06:00,2016-05-08,1844505072,56
07:00,2016-05-08,1844505072,56
08:00,2016-05-08,1844505072,56
09:00,2016-05-08,1844505072,56
10:00,2016-05-08,1844505072,56
11:00,2016-05-08,1844505072,56
12:00,2016-05-08,1844505072,56
13:00,2016-05-08,1844505072,56
14:00,2016-05-08,1844505072,56
15:00,2016-05-08,1844505072,56
16:00,2016-05-08,1844505072,56
17:00,2016-05-08,1844505072,56
18:00,2016-05-08,1844505072,56
19:00,2016-05-08,1844505072,56
20:00,2016-05-08,1844505072,56
21:00,2016-05-08,1844505072,56
22:00,2016-05-08,1844505072,56
23:00,2016-05-08,1844505072,56
00:00,2016-05-09,1844505072,56
01:00,2016-05-09,1844505072,56
02:00,2016-05-09,1844505072,56
03:00,2016-05-09,1844505072,56
04:00,2016-05-09,1844505072,56
05:00,2016-05-09,1844505072,56
06:00,2016-05-09,1844505072,56
07:00,2016-05-09,1844505072,56
08:00,2016-05-09,1844505072,56
09:00,2016-05-09,1844505072,56
10:00,2016-05-09,1844505072,56
11:00,2016-05-09,1844505072,56
12:00,2016-05-09,1844505072,56
13:00,2016-05-09,1844505072,56
14:00,2016-05-09,1844505072,56
15:00,2016-05-09,1844505072,56
16:00,2016-05-09,1844505072,56
17:00,2016-05-09,1844505072,56
18:00,2016-05-09,1844505072,56
19:00,2016-05-09,1844505072,56
20:00,2016-05-09,1844505072,56
21:00,2016-05-09,1844505072,56
22:00,2016-05-09,1844505072,56
23:00,2016-05-09,1844505072,56
00:00,2016-05-10,1844505072,56
01:00,2016-05-10,1844505072,56
02:00,2016-05-10,1844505072,56
03:00,2016-05-10,1844505072,56
04:00,2016-05-10,1844505072,56
05:00,2016-05-10,1844505072,56
06:00,2016-05-10,1844505072,56
07:00,2016-05-10,1844505072,56
08:00,2016-05-10,1844505072,56
09:00,2016-05-10,1844505072,56
10:00,2016-05-10,1844505072,56
11:00,2016-05-10,1844505072,56
12:00,2016-05-10,1844505072,56
13:00,2016-05-10,1844505072,56
14:00,2016-05-10,1844505072,56
15:00,2016-05-10,1844505072,56
16:00,2016-05-10,1844505072,56
17:00,2016-05-10,1844505072,56
18:00,2016-05-10,1844505072,56
19:00,2016-05-10,1844505072,56
20:00,2016-05-10,1844505072,56
21:00,2016-05-10,1844505072,56
22:00,2016-05-10,1844505072,56
23:00,2016-05-10,1844505072,56
00:00,2016-05-11,1844505072,56
01:00,2016-05-11,1844505072,56
02:00,2016-05-11,1844505072,56
03:00,2016-05-11,1844505072,56
04:00,2016-05-11,1844505072,56
05:00,2016-05-11,1844505072,56
06:00,2016-05-11,1844505072,56
07:00,2016-05-11,1844505072,56
08:00,2016-05-11,1844505072,56
09:00,2016-05-11,1844505072,56
10:00,2016-05-11,1844505072,56
11:00,2016-05-11,1844505072,56
12:00,2016-05-11,1844505072,56
13:00,2016-05-11,1844505072,56
14:00,2016-05-11,1844505072,56
15:00,2016-05-11,1844505072,56
16:00,2016-05-11,1844505072,56
17:00,2016-05-11,1844505072,56
18:00,2016-05-11,1844505072,56
19:00,2016-05-11,1844505072,56
20:00,2016-05-11,1844505072,56
21:00,2016-05-11,1844505072,56
22:00,2016-05-11,1844505072,56
23:00,2016-05-11,1844505072,56
00:00,2016-05-12,1844505072,56
01:00,2016-05-12,1844505072,56
02:00,2016-05-12,1844505072,56
03:00,2016-05-12,1844505072,56
04:00,2016-05-12,1844505072,56
05:00,2016-05-12,1844505072,56
06:00,2016-05-12,1844505072,56
07:00,2016-05-12,1844505072,56
08:00,2016-05-12,1844505072,56
09:00,2016-05-12,1844505072,56
10:00,2016-05-12,1844505072,56
00:00,2016-04-12,1927972279,85
01:00,2016-04-12,1927972279,85
02:00,2016-04-12,1927972279,85
03:00,2016-04-12,1927972279,84
04:00,2016-04-12,1927972279,87
05:00,2016-04-12,1927972279,85
06:00,2016-04-12,1927972279,90
07:00,2016-04-12,1927972279,85
08:00,2016-04-12,1927972279,85
09:00,2016-04-12,1927972279,85
10:00,2016-04-12,1927972279,85
11:00,2016-04-12,1927972279,89
12:00,2016-04-12,1927972279,84
13:00,2016-04-12,1927972279,85
14:00,2016-04-12,1927972279,111
15:00,2016-04-12,1927972279,93
16:00,2016-04-12,1927972279,102
17:00,2016-04-12,1927972279,117
18:00,2016-04-12,1927972279,88
19:00,2016-04-12,1927972279,92
20:00,2016-04-12,1927972279,97
21:00,2016-04-12,1927972279,109
22:00,2016-04-12,1927972279,94
23:00,2016-04-12,1927972279,93
00:00,2016-04-13,1927972279,90
01:00,2016-04-13,1927972279,92
02:00,2016-04-13,1927972279,91
03:00,2016-04-13,1927972279,87
04:00,2016-04-13,1927972279,91
05:00,2016-04-13,1927972279,86
06:00,2016-04-13,1927972279,86
07:00,2016-04-13,1927972279,86
08:00,2016-04-13,1927972279,86
09:00,2016-04-13,1927972279,102
10:00,2016-04-13,1927972279,86
11:00,2016-04-13,1927972279,88
12:00,2016-04-13,1927972279,86
13:00,2016-04-13,1927972279,86
14:00,2016-04-13,1927972279,86
15:00,2016-04-13,1927972279,86
16:00,2016-04-13,1927972279,86
17:00,2016-04-13,1927972279,110
18:00,2016-04-13,1927972279,109
19:00,2016-04-13,1927972279,86
20:00,2016-04-13,1927972279,86
21:00,2016-04-13,1927972279,86
22:00,2016-04-13,1927972279,86
23:00,2016-04-13,1927972279,86
00:00,2016-04-14,1927972279,86
01:00,2016-04-14,1927972279,86
02:00,2016-04-14,1927972279,86
03:00,2016-04-14,1927972279,86
04:00,2016-04-14,1927972279,86
05:00,2016-04-14,1927972279,86
06:00,2016-04-14,1927972279,86
07:00,2016-04-14,1927972279,86
08:00,2016-04-14,1927972279,86
09:00,2016-04-14,1927972279,86
10:00,2016-04-14,1927972279,86
11:00,2016-04-14,1927972279,86
12:00,2016-04-14,1927972279,86
13:00,2016-04-14,1927972279,86
14:00,2016-04-14,1927972279,92
15:00,2016-04-14,1927972279,183
16:00,2016-04-14,1927972279,147
17:00,2016-04-14,1927972279,144
18:00,2016-04-14,1927972279,118
19:00,2016-04-14,1927972279,107
20:00,2016-04-14,1927972279,99
21:00,2016-04-14,1927972279,101
22:00,2016-04-14,1927972279,99
23:00,2016-04-14,1927972279,88
00:00,2016-04-15,1927972279,88
01:00,2016-04-15,1927972279,86
02:00,2016-04-15,1927972279,87
03:00,2016-04-15,1927972279,87
04:00,2016-04-15,1927972279,102
05:00,2016-04-15,1927972279,87
06:00,2016-04-15,1927972279,86
07:00,2016-04-15,1927972279,86
08:00,2016-04-15,1927972279,87
09:00,2016-04-15,1927972279,139
10:00,2016-04-15,1927972279,96
11:00,2016-04-15,1927972279,138
12:00,2016-04-15,1927972279,105
13:00,2016-04-15,1927972279,88
14:00,2016-04-15,1927972279,86
15:00,2016-04-15,1927972279,86
16:00,2016-04-15,1927972279,86
