ActivityHour,ActivityDay,Id,StepTotal
03:00,2016-05-11,1927972279,0
04:00,2016-05-11,1927972279,0
05:00,2016-05-11,1927972279,0
06:00,2016-05-11,1927972279,0
07:00,2016-05-11,1927972279,0
08:00,2016-05-11,1927972279,0
09:00,2016-05-11,1927972279,0
10:00,2016-05-11,1927972279,0
11:00,2016-05-11,1927972279,0
12:00,2016-05-11,1927972279,0
13:00,2016-05-11,1927972279,0
14:00,2016-05-11,1927972279,0
15:00,2016-05-11,1927972279,0
16:00,2016-05-11,1927972279,0
17:00,2016-05-11,1927972279,0
18:00,2016-05-11,1927972279,0
19:00,2016-05-11,1927972279,0
20:00,2016-05-11,1927972279,0
21:00,2016-05-11,1927972279,0
22:00,2016-05-11,1927972279,0
23:00,2016-05-11,1927972279,0
00:00,2016-05-12,1927972279,0
01:00,2016-05-12,1927972279,0
02:00,2016-05-12,1927972279,0
03:00,2016-05-12,1927972279,0
04:00,2016-05-12,1927972279,0
05:00,2016-05-12,1927972279,0
06:00,2016-05-12,1927972279,0
07:00,2016-05-12,1927972279,0
08:00,2016-05-12,1927972279,0
09:00,2016-05-12,1927972279,0
10:00,2016-05-12,1927972279,0
11:00,2016-05-12,1927972279,0
12:00,2016-05-12,1927972279,0
13:00,2016-05-12,1927972279,0
14:00,2016-05-12,1927972279,0
15:00,2016-05-12,1927972279,0
00:00,2016-04-12,2022484408,0
01:00,2016-04-12,2022484408,0
02:00,2016-04-12,2022484408,0
03:00,2016-04-12,2022484408,0
04:00,2016-04-12,2022484408,0
05:00,2016-04-12,2022484408,0
06:00,2016-04-12,2022484408,0
07:00,2016-04-12,2022484408,847
08:00,2016-04-12,2022484408,334
09:00,2016-04-12,2022484408,243
10:00,2016-04-12,2022484408,5243
11:00,2016-04-12,2022484408,323
12:00,2016-04-12,2022484408,184
13:00,2016-04-12,2022484408,658
14:00,2016-04-12,2022484408,2168
15:00,2016-04-12,2022484408,327
16:00,2016-04-12,2022484408,539
17:00,2016-04-12,2022484408,509
18:00,2016-04-12,2022484408,304
19:00,2016-04-12,2022484408,196
20:00,2016-04-12,2022484408,0
21:00,2016-04-12,2022484408,0
22:00,2016-04-12,2022484408,0
23:00,2016-04-12,2022484408,0
00:00,2016-04-13,2022484408,0
01:00,2016-04-13,2022484408,0
02:00,2016-04-13,2022484408,0
03:00,2016-04-13,2022484408,0
04:00,2016-04-13,2022484408,0
05:00,2016-04-13,2022484408,0
06:00,2016-04-13,2022484408,0
07:00,2016-04-13,2022484408,619
08:00,2016-04-13,2022484408,609
09:00,2016-04-13,2022484408,4453
10:00,2016-04-13,2022484408,198
11:00,2016-04-13,2022484408,399
12:00,2016-04-13,2022484408,687
13:00,2016-04-13,2022484408,247
14:00,2016-04-13,2022484408,1803
15:00,2016-04-13,2022484408,635
16:00,2016-04-13,2022484408,589
17:00,2016-04-13,2022484408,643
18:00,2016-04-13,2022484408,556
19:00,2016-04-13,2022484408,581
20:00,2016-04-13,2022484408,5
21:00,2016-04-13,2022484408,0
22:00,2016-04-13,2022484408,0
23:00,2016-04-13,2022484408,0
00:00,2016-04-14,2022484408,0
01:00,2016-04-14,2022484408,0
02:00,2016-04-14,2022484408,0
03:00,2016-04-14,2022484408,0
04:00,2016-04-14,2022484408,0
05:00,2016-04-14,2022484408,0
06:00,2016-04-14,2022484408,0
07:00,2016-04-14,2022484408,235
08:00,2016-04-14,2022484408,283
09:00,2016-04-14,2022484408,328
10:00,2016-04-14,2022484408,393
11:00,2016-04-14,2022484408,175
12:00,2016-04-14,2022484408,71
13:00,2016-04-14,2022484408,236
14:00,2016-04-14,2022484408,1913
15:00,2016-04-14,2022484408,399
16:00,2016-04-14,2022484408,767
17:00,2016-04-14,2022484408,893
18:00,2016-04-14,2022484408,3833
19:00,2016-04-14,2022484408,852
20:00,2016-04-14,2022484408,312
21:00,2016-04-14,2022484408,0
22:00,2016-04-14,2022484408,0
23:00,2016-04-14,2022484408,0
00:00,2016-04-15,2022484408,0
01:00,2016-04-15,2022484408,0
02:00,2016-04-15,2022484408,0
03:00,2016-04-15,2022484408,0
04:00,2016-04-15,2022484408,0
05:00,2016-04-15,2022484408,0
06:00,2016-04-15,2022484408,0
07:00,2016-04-15,2022484408,531
08:00,2016-04-15,2022484408,728
09:00,2016-04-15,2022484408,3853
10:00,2016-04-15,2022484408,643
11:00,2016-04-15,2022484408,486
12:00,2016-04-15,2022484408,103
13:00,2016-04-15,2022484408,1171
14:00,2016-04-15,2022484408,791
15:00,2016-04-15,2022484408,481
16:00,2016-04-15,2022484408,1233
17:00,2016-04-15,2022484408,582
18:00,2016-04-15,2022484408,227
19:00,2016-04-15,2022484408,205
20:00,2016-04-15,2022484408,0
21:00,2016-04-15,2022484408,0
22:00,2016-04-15,2022484408,0
23:00,2016-04-15,2022484408,0
00:00,2016-04-16,2022484408,0
01:00,2016-04-16,2022484408,0
02:00,2016-04-16,2022484408,0
03:00,2016-04-16,2022484408,0
04:00,2016-04-16,2022484408,0
05:00,2016-04-16,2022484408,0
06:00,2016-04-16,2022484408,0
07:00,2016-04-16,2022484408,126
08:00,2016-04-16,2022484408,904
09:00,2016-04-16,2022484408,4833
10:00,2016-04-16,2022484408,732
11:00,2016-04-16,2022484408,678
12:00,2016-04-16,2022484408,469
13:00,2016-04-16,2022484408,1229
14:00,2016-04-16,2022484408,623
15:00,2016-04-16,2022484408,506
16:00,2016-04-16,2022484408,0
17:00,2016-04-16,2022484408,0
18:00,2016-04-16,2022484408,0
19:00,2016-04-16,2022484408,0
20:00,2016-04-16,2022484408,0
21:00,2016-04-16,2022484408,0
22:00,2016-04-16,2022484408,0
23:00,2016-04-16,2022484408,0
00:00,2016-04-17,2022484408,0
01:00,2016-04-17,2022484408,0
02:00,2016-04-17,2022484408,0
03:00,2016-04-17,2022484408,0
04:00,2016-04-17,2022484408,0
05:00,2016-04-17,2022484408,0
06:00,2016-04-17,2022484408,0
07:00,2016-04-17,2022484408,0
08:00,2016-04-17,2022484408,567
09:00,2016-04-17,2022484408,5317
10:00,2016-04-17,2022484408,1567
11:00,2016-04-17,2022484408,1194
12:00,2016-04-17,2022484408,64
13:00,2016-04-17,2022484408,292
14:00,2016-04-17,2022484408,1404
15:00,2016-04-17,2022484408,1147
16:00,2016-04-17,2022484408,1151
17:00,2016-04-17,2022484408,1351
18:00,2016-04-17,2022484408,644
19:00,2016-04-17,2022484408,247
20:00,2016-04-17,2022484408,167
21:00,2016-04-17,2022484408,0
22:00,2016-04-17,2022484408,0
23:00,2016-04-17,2022484408,0
00:00,2016-04-18,2022484408,0
01:00,2016-04-18,2022484408,0
02:00,2016-04-18,2022484408,0
03:00,2016-04-18,2022484408,0
04:00,2016-04-18,2022484408,0
05:00,2016-04-18,2022484408,0
06:00,2016-04-18,2022484408,69
07:00,2016-04-18,2022484408,1073
08:00,2016-04-18,2022484408,712
09:00,2016-04-18,2022484408,5400
10:00,2016-04-18,2022484408,796
11:00,2016-04-18,2022484408,46
12:00,2016-04-18,2022484408,306
13:00,2016-04-18,2022484408,404
14:00,2016-04-18,2022484408,1706
15:00,2016-04-18,2022484408,658
16:00,2016-04-18,2022484408,570
17:00,2016-04-18,2022484408,849
18:00,2016-04-18,2022484408,899
19:00,2016-04-18,2022484408,567
20:00,2016-04-18,2022484408,76
21:00,2016-04-18,2022484408,0
22:00,2016-04-18,2022484408,0
23:00,2016-04-18,2022484408,0
00:00,2016-04-19,2022484408,0
01:00,2016-04-19,2022484408,0
02:00,2016-04-19,2022484408,0
03:00,2016-04-19,2022484408,0
04:00,2016-04-19,2022484408,0
05:00,2016-04-19,2022484408,0
06:00,2016-04-19,2022484408,0
07:00,2016-04-19,2022484408,0
08:00,2016-04-19,2022484408,0
09:00,2016-04-19,2022484408,671
10:00,2016-04-19,2022484408,466
11:00,2016-04-19,2022484408,621
12:00,2016-04-19,2022484408,479
13:00,2016-04-19,2022484408,794
14:00,2016-04-19,2022484408,1437
15:00,2016-04-19,2022484408,1081
16:00,2016-04-19,2022484408,4709
17:00,2016-04-19,2022484408,459
18:00,2016-04-19,2022484408,548
19:00,2016-04-19,2022484408,283
20:00,2016-04-19,2022484408,0
21:00,2016-04-19,2022484408,0
22:00,2016-04-19,2022484408,0
23:00,2016-04-19,2022484408,0
00:00,2016-04-20,2022484408,0
01:00,2016-04-20,2022484408,0
02:00,2016-04-20,2022484408,0
03:00,2016-04-20,2022484408,0
04:00,2016-04-20,2022484408,0
05:00,2016-04-20,2022484408,0
06:00,2016-04-20,2022484408,129
07:00,2016-04-20,2022484408,661
08:00,2016-04-20,2022484408,1272
09:00,2016-04-20,2022484408,4293
10:00,2016-04-20,2022484408,172
11:00,2016-04-20,2022484408,410
12:00,2016-04-20,2022484408,1314
13:00,2016-04-20,2022484408,664
14:00,2016-04-20,2022484408,1780
15:00,2016-04-20,2022484408,924
16:00,2016-04-20,2022484408,854
17:00,2016-04-20,2022484408,944
18:00,2016-04-20,2022484408,541
19:00,2016-04-20,2022484408,839
20:00,2016-04-20,2022484408,315
21:00,2016-04-20,2022484408,0
22:00,2016-04-20,2022484408,0
23:00,2016-04-20,2022484408,0
00:00,2016-04-21,2022484408,0
01:00,2016-04-21,2022484408,0
02:00,2016-04-21,2022484408,0
03:00,2016-04-21,2022484408,0
04:00,2016-04-21,2022484408,0
05:00,2016-04-21,2022484408,0
06:00,2016-04-21,2022484408,0
07:00,2016-04-21,2022484408,955
08:00,2016-04-21,2022484408,168
09:00,2016-04-21,2022484408,481
10:00,2016-04-21,2022484408,1272
11:00,2016-04-21,2022484408,968
12:00,2016-04-21,2022484408,3571
13:00,2016-04-21,2022484408,13
14:00,2016-04-21,2022484408,1357
15:00,2016-04-21,2022484408,1248
16:00,2016-04-21,2022484408,506
17:00,2016-04-21,2022484408,427
18:00,2016-04-21,2022484408,955
19:00,2016-04-21,2022484408,370
20:00,2016-04-21,2022484408,162
21:00,2016-04-21,2022484408,0
22:00,2016-04-21,2022484408,0
23:00,2016-04-21,2022484408,0
00:00,2016-04-22,2022484408,0
01:00,2016-04-22,2022484408,0
02:00,2016-04-22,2022484408,0
03:00,2016-04-22,2022484408,0
04:00,2016-04-22,2022484408,0
05:00,2016-04-22,2022484408,0
06:00,2016-04-22,2022484408,60
07:00,2016-04-22,2022484408,715
08:00,2016-04-22,2022484408,473
09:00,2016-04-22,2022484408,5596
10:00,2016-04-22,2022484408,1439
11:00,2016-04-22,2022484408,548
12:00,2016-04-22,2022484408,735
13:00,2016-04-22,2022484408,920
14:00,2016-04-22,2022484408,907
15:00,2016-04-22,2022484408,333
16:00,2016-04-22,2022484408,92
17:00,2016-04-22,2022484408,106
18:00,2016-04-22,2022484408,296
19:00,2016-04-22,2022484408,560
20:00,2016-04-22,2022484408,174
21:00,2016-04-22,2022484408,0
22:00,2016-04-22,2022484408,0
23:00,2016-04-22,2022484408,0
00:00,2016-04-23,2022484408,0
01:00,2016-04-23,2022484408,0
02:00,2016-04-23,2022484408,0
03:00,2016-04-23,2022484408,0
04:00,2016-04-23,2022484408,0
05:00,2016-04-23,2022484408,0
06:00,2016-04-23,2022484408,0
07:00,2016-04-23,2022484408,0
08:00,2016-04-23,2022484408,0
09:00,2016-04-23,2022484408,0
10:00,2016-04-23,2022484408,0
11:00,2016-04-23,2022484408,0
12:00,2016-04-23,2022484408,289
13:00,2016-04-23,2022484408,1008
14:00,2016-04-23,2022484408,595
15:00,2016-04-23,2022484408,1232
16:00,2016-04-23,2022484408,729
17:00,2016-04-23,2022484408,459
18:00,2016-04-23,2022484408,618
19:00,2016-04-23,2022484408,483
20:00,2016-04-23,2022484408,267
21:00,2016-04-23,2022484408,139
22:00,2016-04-23,2022484408,182
23:00,2016-04-23,2022484408,0
00:00,2016-04-24,2022484408,0
01:00,2016-04-24,2022484408,0
02:00,2016-04-24,2022484408,0
03:00,2016-04-24,2022484408,0
04:00,2016-04-24,2022484408,0
05:00,2016-04-24,2022484408,0
06:00,2016-04-24,2022484408,0
07:00,2016-04-24,2022484408,0
08:00,2016-04-24,2022484408,3056
09:00,2016-04-24,2022484408,3130
10:00,2016-04-24,2022484408,496
11:00,2016-04-24,2022484408,708
12:00,2016-04-24,2022484408,699
13:00,2016-04-24,2022484408,1305
14:00,2016-04-24,2022484408,519
15:00,2016-04-24,2022484408,1963
16:00,2016-04-24,2022484408,85
17:00,2016-04-24,2022484408,573
18:00,2016-04-24,2022484408,947
19:00,2016-04-24,2022484408,0
20:00,2016-04-24,2022484408,0
21:00,2016-04-24,2022484408,0
22:00,2016-04-24,2022484408,0
23:00,2016-04-24,2022484408,0
00:00,2016-04-25,2022484408,0
01:00,2016-04-25,2022484408,0
02:00,2016-04-25,2022484408,0
03:00,2016-04-25,2022484408,0
04:00,2016-04-25,2022484408,0
05:00,2016-04-25,2022484408,0
06:00,2016-04-25,2022484408,0
07:00,2016-04-25,2022484408,718
08:00,2016-04-25,2022484408,380
09:00,2016-04-25,2022484408,5257
10:00,2016-04-25,2022484408,289
11:00,2016-04-25,2022484408,0
12:00,2016-04-25,2022484408,0
13:00,2016-04-25,2022484408,157
14:00,2016-04-25,2022484408,1507
15:00,2016-04-25,2022484408,281
16:00,2016-04-25,2022484408,696
17:00,2016-04-25,2022484408,645
18:00,2016-04-25,2022484408,250
19:00,2016-04-25,2022484408,1122
20:00,2016-04-25,2022484408,67
21:00,2016-04-25,2022484408,0
22:00,2016-04-25,2022484408,0
23:00,2016-04-25,2022484408,0
00:00,2016-04-26,2022484408,0
01:00,2016-04-26,2022484408,0
02:00,2016-04-26,2022484408,0
03:00,2016-04-26,2022484408,0
04:00,2016-04-26,2022484408,0
05:00,2016-04-26,2022484408,0
06:00,2016-04-26,2022484408,0
07:00,2016-04-26,2022484408,908
08:00,2016-04-26,2022484408,67
09:00,2016-04-26,2022484408,977
10:00,2016-04-26,2022484408,1967
11:00,2016-04-26,2022484408,1005
12:00,2016-04-26,2022484408,1040
13:00,2016-04-26,2022484408,31
14:00,2016-04-26,2022484408,965
15:00,2016-04-26,2022484408,1112
16:00,2016-04-26,2022484408,675
17:00,2016-04-26,2022484408,531
18:00,2016-04-26,2022484408,357
19:00,2016-04-26,2022484408,425
20:00,2016-04-26,2022484408,59
21:00,2016-04-26,2022484408,0
22:00,2016-04-26,2022484408,0
23:00,2016-04-26,2022484408,0
00:00,2016-04-27,2022484408,0
01:00,2016-04-27,2022484408,0
02:00,2016-04-27,2022484408,0
03:00,2016-04-27,2022484408,0
04:00,2016-04-27,2022484408,0
05:00,2016-04-27,2022484408,0
06:00,2016-04-27,2022484408,0
07:00,2016-04-27,2022484408,0
08:00,2016-04-27,2022484408,0
09:00,2016-04-27,2022484408,1388
10:00,2016-04-27,2022484408,967
11:00,2016-04-27,2022484408,149
12:00,2016-04-27,2022484408,973
13:00,2016-04-27,2022484408,1313
14:00,2016-04-27,2022484408,688
15:00,2016-04-27,2022484408,303
16:00,2016-04-27,2022484408,702
17:00,2016-04-27,2022484408,600
18:00,2016-04-27,2022484408,2917
19:00,2016-04-27,2022484408,159
20:00,2016-04-27,2022484408,0
21:00,2016-04-27,2022484408,0
22:00,2016-04-27,2022484408,0
23:00,2016-04-27,2022484408,0
00:00,2016-04-28,2022484408,0
01:00,2016-04-28,2022484408,0
02:00,2016-04-28,2022484408,0
03:00,2016-04-28,2022484408,0
04:00,2016-04-28,2022484408,0
05:00,2016-04-28,2022484408,0
06:00,2016-04-28,2022484408,0
07:00,2016-04-28,2022484408,368
08:00,2016-04-28,2022484408,912
09:00,2016-04-28,2022484408,787
10:00,2016-04-28,2022484408,1567
11:00,2016-04-28,2022484408,858
12:00,2016-04-28,2022484408,2735
13:00,2016-04-28,2022484408,197
14:00,2016-04-28,2022484408,1198
15:00,2016-04-28,2022484408,101
16:00,2016-04-28,2022484408,487
17:00,2016-04-28,2022484408,516
18:00,2016-04-28,2022484408,166
19:00,2016-04-28,2022484408,64
20:00,2016-04-28,2022484408,184
21:00,2016-04-28,2022484408,0
22:00,2016-04-28,2022484408,0
23:00,2016-04-28,2022484408,0
00:00,2016-04-29,2022484408,0
01:00,2016-04-29,2022484408,0
02:00,2016-04-29,2022484408,0
03:00,2016-04-29,2022484408,0
04:00,2016-04-29,2022484408,0
05:00,2016-04-29,2022484408,0
06:00,2016-04-29,2022484408,0
07:00,2016-04-29,2022484408,0
08:00,2016-04-29,2022484408,662
09:00,2016-04-29,2022484408,1457
10:00,2016-04-29,2022484408,1012
11:00,2016-04-29,2022484408,1452
12:00,2016-04-29,2022484408,530
13:00,2016-04-29,2022484408,1163
14:00,2016-04-29,2022484408,1655
15:00,2016-04-29,2022484408,175
16:00,2016-04-29,2022484408,1035
17:00,2016-04-29,2022484408,437
18:00,2016-04-29,2022484408,315
19:00,2016-04-29,2022484408,352
20:00,2016-04-29,2022484408,0
21:00,2016-04-29,2022484408,0
22:00,2016-04-29,2022484408,0
23:00,2016-04-29,2022484408,0
00:00,2016-04-30,2022484408,0
01:00,2016-04-30,2022484408,0
02:00,2016-04-30,2022484408,0
03:00,2016-04-30,2022484408,0
04:00,2016-04-30,2022484408,0
05:00,2016-04-30,2022484408,0
06:00,2016-04-30,2022484408,437
07:00,2016-04-30,2022484408,347
08:00,2016-04-30,2022484408,52
09:00,2016-04-30,2022484408,127
10:00,2016-04-30,2022484408,2094
11:00,2016-04-30,2022484408,1112
12:00,2016-04-30,2022484408,1372
13:00,2016-04-30,2022484408,2418
14:00,2016-04-30,2022484408,1564
15:00,2016-04-30,2022484408,2742
16:00,2016-04-30,2022484408,3286
17:00,2016-04-30,2022484408,1288
18:00,2016-04-30,2022484408,869
19:00,2016-04-30,2022484408,577
20:00,2016-04-30,2022484408,102
21:00,2016-04-30,2022484408,0
22:00,2016-04-30,2022484408,0
23:00,2016-04-30,2022484408,0
00:00,2016-05-01,2022484408,0
01:00,2016-05-01,2022484408,0
02:00,2016-05-01,2022484408,0
03:00,2016-05-01,2022484408,0
04:00,2016-05-01,2022484408,0
05:00,2016-05-01,2022484408,0
06:00,2016-05-01,2022484408,660
07:00,2016-05-01,2022484408,360
08:00,2016-05-01,2022484408,28
09:00,2016-05-01,2022484408,305
10:00,2016-05-01,2022484408,3757
11:00,2016-05-01,2022484408,716
12:00,2016-05-01,2022484408,132
13:00,2016-05-01,2022484408,61
14:00,2016-05-01,2022484408,314
15:00,2016-05-01,2022484408,882
16:00,2016-05-01,2022484408,555
17:00,2016-05-01,2022484408,1088
18:00,2016-05-01,2022484408,866
19:00,2016-05-01,2022484408,814
20:00,2016-05-01,2022484408,0
21:00,2016-05-01,2022484408,0
22:00,2016-05-01,2022484408,0
23:00,2016-05-01,2022484408,0
00:00,2016-05-02,2022484408,0
01:00,2016-05-02,2022484408,0
02:00,2016-05-02,2022484408,0
03:00,2016-05-02,2022484408,0
04:00,2016-05-02,2022484408,0
05:00,2016-05-02,2022484408,0
06:00,2016-05-02,2022484408,0
07:00,2016-05-02,2022484408,590
08:00,2016-05-02,2022484408,385
09:00,2016-05-02,2022484408,1116
10:00,2016-05-02,2022484408,737
11:00,2016-05-02,2022484408,153
12:00,2016-05-02,2022484408,805
13:00,2016-05-02,2022484408,610
14:00,2016-05-02,2022484408,4178
15:00,2016-05-02,2022484408,255
16:00,2016-05-02,2022484408,864
17:00,2016-05-02,2022484408,182
18:00,2016-05-02,2022484408,271
19:00,2016-05-02,2022484408,233
20:00,2016-05-02,2022484408,0
21:00,2016-05-02,2022484408,0
22:00,2016-05-02,2022484408,0
23:00,2016-05-02,2022484408,0
00:00,2016-05-03,2022484408,0
01:00,2016-05-03,2022484408,0
02:00,2016-05-03,2022484408,0
03:00,2016-05-03,2022484408,0
04:00,2016-05-03,2022484408,0
05:00,2016-05-03,2022484408,0
06:00,2016-05-03,2022484408,0
07:00,2016-05-03,2022484408,218
08:00,2016-05-03,2022484408,442
09:00,2016-05-03,2022484408,412
10:00,2016-05-03,2022484408,2451
11:00,2016-05-03,2022484408,526
12:00,2016-05-03,2022484408,287
13:00,2016-05-03,2022484408,337
14:00,2016-05-03,2022484408,2179
15:00,2016-05-03,2022484408,495
16:00,2016-05-03,2022484408,3398
17:00,2016-05-03,2022484408,557
18:00,2016-05-03,2022484408,105
19:00,2016-05-03,2022484408,211
20:00,2016-05-03,2022484408,497
21:00,2016-05-03,2022484408,68
22:00,2016-05-03,2022484408,0
23:00,2016-05-03,2022484408,0
00:00,2016-05-04,2022484408,0
01:00,2016-05-04,2022484408,0
02:00,2016-05-04,2022484408,0
03:00,2016-05-04,2022484408,0
04:00,2016-05-04,2022484408,0
05:00,2016-05-04,2022484408,0
06:00,2016-05-04,2022484408,112
07:00,2016-05-04,2022484408,719
08:00,2016-05-04,2022484408,385
09:00,2016-05-04,2022484408,1634
10:00,2016-05-04,2022484408,944
11:00,2016-05-04,2022484408,602
12:00,2016-05-04,2022484408,499
13:00,2016-05-04,2022484408,683
14:00,2016-05-04,2022484408,3647
15:00,2016-05-04,2022484408,175
16:00,2016-05-04,2022484408,701
17:00,2016-05-04,2022484408,214
18:00,2016-05-04,2022484408,698
19:00,2016-05-04,2022484408,630
20:00,2016-05-04,2022484408,125
21:00,2016-05-04,2022484408,0
22:00,2016-05-04,2022484408,0
23:00,2016-05-04,2022484408,0
00:00,2016-05-05,2022484408,0
01:00,2016-05-05,2022484408,0
02:00,2016-05-05,2022484408,0
03:00,2016-05-05,2022484408,0
04:00,2016-05-05,2022484408,0
05:00,2016-05-05,2022484408,0
06:00,2016-05-05,2022484408,0
07:00,2016-05-05,2022484408,0
08:00,2016-05-05,2022484408,309
09:00,2016-05-05,2022484408,2327
10:00,2016-05-05,2022484408,1305
11:00,2016-05-05,2022484408,666
12:00,2016-05-05,2022484408,255
13:00,2016-05-05,2022484408,190
14:00,2016-05-05,2022484408,1723
15:00,2016-05-05,2022484408,2384
16:00,2016-05-05,2022484408,1175
17:00,2016-05-05,2022484408,414
18:00,2016-05-05,2022484408,375
19:00,2016-05-05,2022484408,322
20:00,2016-05-05,2022484408,450
21:00,2016-05-05,2022484408,0
22:00,2016-05-05,2022484408,0
23:00,2016-05-05,2022484408,0
00:00,2016-05-06,2022484408,0
01:00,2016-05-06,2022484408,0
02:00,2016-05-06,2022484408,0
03:00,2016-05-06,2022484408,0
04:00,2016-05-06,2022484408,0
05:00,2016-05-06,2022484408,0
06:00,2016-05-06,2022484408,0
07:00,2016-05-06,2022484408,0
08:00,2016-05-06,2022484408,0
09:00,2016-05-06,2022484408,809
10:00,2016-05-06,2022484408,1107
11:00,2016-05-06,2022484408,1025
12:00,2016-05-06,2022484408,226
13:00,2016-05-06,2022484408,455
14:00,2016-05-06,2022484408,4084
15:00,2016-05-06,2022484408,487
16:00,2016-05-06,2022484408,445
17:00,2016-05-06,2022484408,374
18:00,2016-05-06,2022484408,355
19:00,2016-05-06,2022484408,271
20:00,2016-05-06,2022484408,164
21:00,2016-05-06,2022484408,425
22:00,2016-05-06,2022484408,0
23:00,2016-05-06,2022484408,0
00:00,2016-05-07,2022484408,0
01:00,2016-05-07,2022484408,0
02:00,2016-05-07,2022484408,0
03:00,2016-05-07,2022484408,0
04:00,2016-05-07,2022484408,0
05:00,2016-05-07,2022484408,0
06:00,2016-05-07,2022484408,0
07:00,2016-05-07,2022484408,0
08:00,2016-05-07,2022484408,7
09:00,2016-05-07,2022484408,1132
10:00,2016-05-07,2022484408,2617
11:00,2016-05-07,2022484408,873
12:00,2016-05-07,2022484408,412
13:00,2016-05-07,2022484408,545
14:00,2016-05-07,2022484408,0
15:00,2016-05-07,2022484408,0
16:00,2016-05-07,2022484408,0
17:00,2016-05-07,2022484408,0
18:00,2016-05-07,2022484408,0
19:00,2016-05-07,2022484408,740
20:00,2016-05-07,2022484408,382
21:00,2016-05-07,2022484408,0
22:00,2016-05-07,2022484408,0
23:00,2016-05-07,2022484408,0
00:00,2016-05-08,2022484408,0
01:00,2016-05-08,2022484408,0
02:00,2016-05-08,2022484408,0
03:00,2016-05-08,2022484408,0
04:00,2016-05-08,2022484408,0
05:00,2016-05-08,2022484408,0
06:00,2016-05-08,2022484408,0
07:00,2016-05-08,2022484408,0
08:00,2016-05-08,2022484408,14
09:00,2016-05-08,2022484408,187
10:00,2016-05-08,2022484408,729
11:00,2016-05-08,2022484408,1127
12:00,2016-05-08,2022484408,584
13:00,2016-05-08,2022484408,457
14:00,2016-05-08,2022484408,194
15:00,2016-05-08,2022484408,0
16:00,2016-05-08,2022484408,0
17:00,2016-05-08,2022484408,0
18:00,2016-05-08,2022484408,0
19:00,2016-05-08,2022484408,0
20:00,2016-05-08,2022484408,0
21:00,2016-05-08,2022484408,0
22:00,2016-05-08,2022484408,0
23:00,2016-05-08,2022484408,0
00:00,2016-05-09,2022484408,0
01:00,2016-05-09,2022484408,0
02:00,2016-05-09,2022484408,0
03:00,2016-05-09,2022484408,0
04:00,2016-05-09,2022484408,0
05:00,2016-05-09,2022484408,0
06:00,2016-05-09,2022484408,250
07:00,2016-05-09,2022484408,661
08:00,2016-05-09,2022484408,1225
09:00,2016-05-09,2022484408,1516
10:00,2016-05-09,2022484408,2174
11:00,2016-05-09,2022484408,164
12:00,2016-05-09,2022484408,325
13:00,2016-05-09,2022484408,165
14:00,2016-05-09,2022484408,3804
15:00,2016-05-09,2022484408,946
16:00,2016-05-09,2022484408,595
17:00,2016-05-09,2022484408,564
18:00,2016-05-09,2022484408,436
19:00,2016-05-09,2022484408,343
20:00,2016-05-09,2022484408,211
21:00,2016-05-09,2022484408,0
22:00,2016-05-09,2022484408,0
23:00,2016-05-09,2022484408,0
00:00,2016-05-10,2022484408,0
01:00,2016-05-10,2022484408,0
02:00,2016-05-10,2022484408,0
03:00,2016-05-10,2022484408,0
04:00,2016-05-10,2022484408,0
05:00,2016-05-10,2022484408,0
06:00,2016-05-10,2022484408,0
07:00,2016-05-10,2022484408,0
08:00,2016-05-10,2022484408,163
09:00,2016-05-10,2022484408,522
10:00,2016-05-10,2022484408,1910
11:00,2016-05-10,2022484408,1536
12:00,2016-05-10,2022484408,589
13:00,2016-05-10,2022484408,1164
14:00,2016-05-10,2022484408,3553
15:00,2016-05-10,2022484408,699
16:00,2016-05-10,2022484408,386
17:00,2016-05-10,2022484408,1264
18:00,2016-05-10,2022484408,424
19:00,2016-05-10,2022484408,588
20:00,2016-05-10,2022484408,0
21:00,2016-05-10,2022484408,0
22:00,2016-05-10,2022484408,0
23:00,2016-05-10,2022484408,0
00:00,2016-05-11,2022484408,0
01:00,2016-05-11,2022484408,0
02:00,2016-05-11,2022484408,0
03:00,2016-05-11,2022484408,0
04:00,2016-05-11,2022484408,0
05:00,2016-05-11,2022484408,0
06:00,2016-05-11,2022484408,0
07:00,2016-05-11,2022484408,0
08:00,2016-05-11,2022484408,0
09:00,2016-05-11,2022484408,38
10:00,2016-05-11,2022484408,329
11:00,2016-05-11,2022484408,4838
12:00,2016-05-11,2022484408,607
13:00,2016-05-11,2022484408,225
14:00,2016-05-11,2022484408,3294
15:00,2016-05-11,2022484408,698
16:00,2016-05-11,2022484408,1116
17:00,2016-05-11,2022484408,1045
18:00,2016-05-11,2022484408,673
19:00,2016-05-11,2022484408,409
20:00,2016-05-11,2022484408,0
21:00,2016-05-11,2022484408,0
22:00,2016-05-11,2022484408,0
23:00,2016-05-11,2022484408,0
00:00,2016-05-12,2022484408,0
01:00,2016-05-12,2022484408,0
02:00,2016-05-12,2022484408,0
03:00,2016-05-12,2022484408,0
04:00,2016-05-12,2022484408,0
05:00,2016-05-12,2022484408,0
06:00,2016-05-12,2022484408,0
07:00,2016-05-12,2022484408,490
08:00,2016-05-12,2022484408,418
09:00,2016-05-12,2022484408,812
10:00,2016-05-12,2022484408,2689
11:00,2016-05-12,2022484408,378
12:00,2016-05-12,2022484408,507
